_time,AP_channel,RSSI,bssid,channel_width,client_mode,client_name,client_opportunity_medium_use,distance_m,download_packet_loss,download_retrans,download_tcp_rtt_ms,jitter_ms,latency_ms,link_speed_mbps,local,mac,obstacles,radio,router_connected_time_sec,router_expected_throughput_mbps,router_noise,router_opportunity_medium_use,router_rx_bytes,router_rx_drop_misc,router_rx_duration_us,router_rx_packets,router_rx_rate_mbps,router_signal_avg_dbm,router_signal_dbm,router_snr,router_tx_bytes,router_tx_duration_us,router_tx_failed,router_tx_packets,router_tx_rate_mbps,router_tx_retries,signal_level,site_survey_same_channel_aps,site_survey_strongest_channel,site_survey_strongest_rssi,site_survey_strongest_ssid,site_survey_total_aps,speedtest_down_mbps,speedtest_up_mbps,ssid,stored_at,upload_packet_loss,upload_retrans,upload_tcp_rtt_ms
2026-06-13 04:29:06.366000+00:00,3,-23,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.0022173001969048325,2896,1.835,2.0433333333333334,5.189,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,62648,114.187,-79,2,100152649,0,6698956,80908,144.4,-34,-34,45,143020627,9173801,1338,115816,130.0,1338,4,2,48,-26,069-5G,52,104.12890918189257,73.36982221387002,069-2G,2026-06-13T04:29:37.380Z,0.0,0,3.575
2026-06-13 04:34:35.584000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.0021919061021333786,2896,1.422,2.0588888888888888,5.2379999999999995,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,62978,114.187,-78,2,90301327,0,6074258,75458,144.4,-34,-34,44,142800742,9101838,754,112599,130.0,754,4,2,48,-27,069-5G,44,105.57519521991624,66.94803738452336,069-2G,2026-06-13T04:35:06.451Z,0.0,0,2.526
2026-06-13 04:40:04.668000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.002220821019126177,2896,3.349,3.631111111111111,5.713,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,63307,114.187,-79,2,93697957,0,6333717,77878,144.4,-35,-34,44,142957412,9190012,689,113774,130.0,688,4,2,48,-27,069-5G,49,104.07085074407452,69.07823997103823,069-2G,2026-06-13T04:40:35.659Z,0.04127439611627587,21,2.704
2026-06-13 04:45:33.858000+00:00,3,-24,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.002242459559378997,2896,2.705,4.316666666666666,5.227,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,63636,114.187,-80,2,90392556,0,6206396,73587,144.4,-35,-33,45,140719143,9064124,1465,111976,130.0,1465,4,0,48,-26,069-5G,39,103.21938300272528,67.05992523108415,069-2G,2026-06-13T04:46:04.760Z,0.043209876543209874,21,2.495
2026-06-13 04:51:02.986000+00:00,3,-27,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.00220948614188319,2896,2.541,2.1766666666666667,5.173,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,63965,114.187,-79,2,94560945,0,6490030,76423,144.4,-34,-34,45,142902794,9156359,1343,113890,130.0,1343,4,1,48,-27,069-5G,47,104.58685707573059,70.04252544638679,069-2G,2026-06-13T04:51:33.997Z,0.0,0,2.51
2026-06-13 04:56:33.187000+00:00,3,-23,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.003289806108642848,4344,2.757,1.25,5.134,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,64295,114.187,-80,2,92413013,0,6509416,74780,144.4,-33,-32,47,142870405,9107690,671,112922,130.0,671,4,2,48,-27,069-5G,44,105.82805029750594,68.4739663777192,069-2G,2026-06-13T04:57:03.967Z,0.0,0,2.488
2026-06-13 05:02:02.160000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.03901732143362091,49232,3.011,1.9811111111111108,4.592,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,64624,114.187,-79,2,95751592,0,6728422,77304,144.4,-33,-33,46,137452662,8923585,1816,110080,130.0,1815,4,0,6,-25,Dias,44,100.73769331905608,70.95604862201814,069-2G,2026-06-13T05:02:33.089Z,0.0,0,2.455
2026-06-13 05:07:31.320000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.0022524606421391955,2896,2.72,0.8444444444444444,4.554,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,64953,114.187,-80,2,96907588,0,6734794,78862,144.4,-33,-32,47,139735278,9020347,1465,111894,130.0,1465,4,2,6,-26,,50,102.63310344882449,70.68751576867588,069-2G,2026-06-13T05:08:02.308Z,0.04221954161640531,21,2.323
2026-06-13 05:08:14.937000+00:00,36,-56,02:00:00:00:00:00,,WiFi 5 (11ac),motorola moto g(9) play,0,2.0,0.22500694154629775,621192,52.109,13.629999999999997,38.817,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,,,,4,,,,,,,,,,,,,,,,0,,,,0,215.38427671737236,63.420250298923875,<unknown ssid>,2026-06-13T05:08:48.440Z,0.2780474887456969,126,29.972
2026-06-13 05:13:01.594000+00:00,3,-24,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.002188212907071071,2896,2.618,1.9011111111111112,4.633,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,65283,114.187,-78,2,88095663,0,6148559,72497,144.4,-32,-32,46,143883548,9170442,557,112945,130.0,557,4,2,6,-27,,45,105.63220692630046,65.3903811656435,069-2G,2026-06-13T05:13:32.407Z,0.0,0,2.106
2026-06-13 05:18:30.666000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.0033743965702707837,4344,1.512,3.161111111111111,4.701,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,65613,114.187,-81,2,94681561,0,6650795,76874,144.4,-33,-33,48,140729513,9062350,1397,112530,130.0,1397,4,0,6,-28,Dias,48,103.17343890502035,70.0507877609865,069-2G,2026-06-13T05:19:01.602Z,0.0,0,2.254
2026-06-13 05:23:59.835000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.0033454966472948244,4344,1.646,2.836666666666667,5.601,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,65942,114.187,-80,2,89128402,0,6192609,72320,144.4,-33,-32,47,140612136,9142430,2306,111047,130.0,2306,4,1,6,-27,,45,103.41568564154511,65.8891242589717,069-2G,2026-06-13T05:24:30.676Z,0.0,0,1.981
2026-06-13 05:29:29.927000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.002243289589599465,2896,1.626,3.1455555555555557,4.593,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,66272,114.187,-79,2,93572251,0,6329079,75241,144.4,-33,-32,46,139577173,9034275,1100,111163,130.0,1100,4,0,6,-28,Dias,47,103.32296245653474,68.94364994601926,069-2G,2026-06-13T05:30:00.780Z,0.03633783807167206,21,2.475
2026-06-13 05:34:59.044000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.0033037542878076196,4344,2.406,1.277777777777778,4.896,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,66601,114.187,-78,2,101266415,0,6734072,80826,144.4,-34,-33,44,142953332,9149314,1189,114555,130.0,1189,4,0,48,-27,069-5G,43,104.9464188540719,74.0360129526707,069-2G,2026-06-13T05:35:29.933Z,0.0,0,2.891
2026-06-13 05:40:28.141000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.0021863709726759797,2896,1.627,2.1377777777777776,5.647,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,66930,114.187,-80,2,92509314,0,6485756,75661,144.4,-33,-32,47,144094053,9363294,962,114786,130.0,962,4,1,6,-28,Dias,50,105.7087022101359,68.3368803702049,069-2G,2026-06-13T05:40:59.069Z,0.0,0,3.252
2026-06-13 05:45:57.267000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.002171015574697809,2896,1.758,2.8811111111111116,5.428,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,67259,114.187,-78,2,95896321,0,6684290,79015,144.4,-33,-33,45,143974282,9217869,997,114399,130.0,997,4,0,48,-27,069-5G,46,106.35546829160617,70.88144965104426,069-2G,2026-06-13T05:46:28.158Z,0.0,0,2.576
2026-06-13 05:51:26.270000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.002149664257478946,2896,3.516,2.6433333333333335,5.209,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,67588,114.187,-79,2,98147660,0,6797831,80787,144.4,-33,-32,46,147388097,9442563,602,117902,130.0,602,4,0,6,-27,Dias,43,107.63311524767919,71.96048344500265,069-2G,2026-06-13T05:51:57.327Z,0.0,0,2.201
2026-06-13 05:56:55.533000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.002146618681239638,2896,1.64,2.3022222222222224,5.368,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,67918,114.187,-79,2,98087024,0,6629342,80769,144.4,-33,-33,46,147303967,9410758,708,117207,130.0,708,4,1,48,-27,069-5G,46,107.70095971405159,72.13439088530413,069-2G,2026-06-13T05:57:26.560Z,0.0,0,2.62
2026-06-13 06:02:25.753000+00:00,3,-25,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.0021295221240583114,2896,2.465,2.1533333333333333,5.708,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,68248,114.187,-81,2,98983891,0,6546763,79690,144.4,-32,-32,49,148428807,9469999,954,118555,130.0,954,4,0,6,-27,Dias,46,108.45014789487914,73.71651954839844,069-2G,2026-06-13T06:02:56.629Z,0.0,0,1.758
2026-06-13 06:03:17.973000+00:00,36,-56,02:00:00:00:00:00,,WiFi 5 (11ac),motorola moto g(9) play,0,2.0,0.0,0,65.121,9.92222222222222,50.35,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,,,,3,,,,,,,,,,,,,,,,0,,,,0,184.53935576348795,74.10909900596421,<unknown ssid>,2026-06-13T06:03:38.298Z,0.0,0,4.862
2026-06-13 06:07:54.825000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.00215144483784584,2896,1.531,3.2466666666666666,4.816,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,68577,114.187,-79,1,95869797,0,6777523,78250,144.4,-34,-32,45,146317782,9414153,1131,116234,130.0,1131,4,1,48,-29,069-5G,50,107.73402141151499,70.94283282320735,069-2G,2026-06-13T06:08:25.689Z,0.0,0,2.724
2026-06-13 06:13:24.876000+00:00,3,-20,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.0022213636767520668,2896,2.935,2.9266666666666667,5.791,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,68907,114.187,-79,2,92529253,0,6478151,76197,144.4,-32,-32,47,141720688,9362223,3035,112094,130.0,3035,4,0,6,-28,Dias,48,104.485091502945,67.79685355649873,069-2G,2026-06-13T06:13:55.840Z,0.03951602280639031,21,1.701
2026-06-13 06:18:54.018000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.03776647572190901,50680,3.383,2.036666666666667,5.752,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,69236,114.187,-80,1,98108489,0,6564762,80360,144.4,-33,-33,47,146328060,9566352,1634,117523,130.0,1634,4,1,6,-27,Dias,50,107.02856026037155,72.44506038946734,069-2G,2026-06-13T06:19:25.071Z,0.0,0,2.84
2026-06-13 06:24:23.224000+00:00,3,-20,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.002141814128399982,2896,1.418,2.384444444444444,4.89,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,69565,114.187,-80,2,94719771,0,6400779,78310,144.4,-33,-33,47,146243020,9346844,793,116302,130.0,793,4,1,6,-28,Dias,42,107.78625855684822,70.0645727483418,069-2G,2026-06-13T06:24:54.139Z,0.0,0,2.714
2026-06-13 06:29:53.250000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.0021516994472926066,2896,1.727,3.4411111111111112,5.16,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,69895,114.187,-80,2,97945645,0,6610981,78839,144.4,-32,-32,48,145183221,9252140,865,116706,130.0,865,4,1,6,-27,Dias,46,107.26274659727738,72.31944058058724,069-2G,2026-06-13T06:30:24.056Z,0.0,0,3.724
2026-06-13 06:35:22.216000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.0021639919745787134,2896,2.89,2.9311111111111114,6.469,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,70224,114.187,-80,2,96929775,0,6408856,78712,144.4,-33,-32,47,145167605,9322894,912,116039,130.0,912,4,0,6,-27,Dias,41,106.70401796786619,72.1386143603671,069-2G,2026-06-13T06:35:53.106Z,0.0,0,2.859
2026-06-13 06:40:51.278000+00:00,3,-20,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.0021529733990025904,2896,2.711,2.8099999999999996,5.207,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,70553,114.187,-81,2,95765107,0,6324694,77502,144.4,-33,-33,48,146234550,9374753,871,116387,130.0,871,4,1,6,-29,Dias,46,107.63746236324435,70.43835207119113,069-2G,2026-06-13T06:41:22.196Z,0.0,0,2.497
2026-06-13 06:46:21.383000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.0032873547630925108,4344,2.69,2.278888888888889,3.737,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,70883,114.187,-79,2,92530288,0,6095497,75302,144.4,-32,-32,47,142905962,9203293,1341,113793,130.0,1341,4,1,48,-28,069-5G,49,105.39473241365086,67.79050142174465,069-2G,2026-06-13T06:46:52.377Z,0.0,0,3.204
2026-06-13 06:51:50.546000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.0032486593895499783,4344,1.539,1.9400000000000002,5.091,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,71212,114.187,-80,2,94661909,0,6166794,76870,144.4,-34,-32,46,145099070,9287197,1001,115734,130.0,1001,4,0,48,-28,069-5G,43,106.89956844922997,70.63523957279693,069-2G,2026-06-13T06:52:21.442Z,0.0,0,2.701
2026-06-13 06:57:19.685000+00:00,3,-20,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.003236707385200606,4344,2.304,1.9688888888888891,5.085,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,71542,114.187,-80,2,95795526,0,6440338,78466,144.4,-32,-32,48,146207123,9366079,1290,116671,130.0,1290,4,2,6,-27,,44,107.21929410936697,70.85974100258997,069-2G,2026-06-13T06:57:50.578Z,0.0490413582120922,21,2.637
2026-06-13 07:02:48.812000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.0374640941992217,50680,3.021,2.5633333333333335,4.075,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,71871,114.187,-78,2,98075513,0,6674387,80755,144.4,-33,-33,45,147431543,9425756,1011,118175,130.0,1011,4,2,6,-26,,44,108.02394732911742,72.21546543738617,069-2G,2026-06-13T07:03:19.615Z,0.0,0,2.435
2026-06-13 07:08:18.898000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.0021727845055735822,2896,2.457,1.5444444444444445,4.033,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,72201,114.187,-80,2,94729382,0,6648328,77348,144.4,-33,-33,47,146332717,9400814,1411,116740,130.0,1411,4,2,6,-27,Dias,41,106.36961072060073,71.01717448243751,069-2G,2026-06-13T07:08:49.802Z,0.0,0,2.151
2026-06-13 07:09:39.023000+00:00,36,-56,02:00:00:00:00:00,,WiFi 5 (11ac),motorola moto g(9) play,0,2.0,0.45049559099873393,990432,26.626,11.473333333333333,30.282999999999998,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,,,,4,,,,,,,,,,,,,,,,0,,,,0,177.95271040947213,62.220057880936196,<unknown ssid>,2026-06-13T07:09:45.047Z,0.23971234518577705,126,12.79
2026-06-13 07:13:48.060000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.002174603609409474,2896,1.491,0.9566666666666668,5.2,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,72530,114.187,-80,2,94750241,0,6538499,78298,144.4,-33,-32,47,145112647,9299704,983,115585,130.0,983,4,2,6,-27,Dias,42,106.6541451706348,70.03335021223306,069-2G,2026-06-13T07:14:18.932Z,0.0,0,2.654
2026-06-13 07:19:17.154000+00:00,3,-23,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.0021516994472926066,2896,2.737,1.5211111111111113,4.878,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,72859,114.187,-78,2,90930196,0,6222645,75327,144.4,-33,-34,45,145042487,9210555,640,114777,130.0,640,4,2,6,-26,,48,107.35332947719546,67.40790022053936,069-2G,2026-06-13T07:19:48.117Z,0.0,0,2.578
2026-06-13 07:24:46.366000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.002145352236612676,2896,2.282,1.2466666666666668,4.457,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,73188,114.187,-80,2,95748903,0,6428728,77585,144.4,-34,-33,46,146248680,9400982,646,116066,130.0,646,4,2,48,-27,069-5G,47,107.80887890843945,70.747575417457,069-2G,2026-06-13T07:25:17.239Z,0.0,0,2.372
2026-06-13 07:30:16.499000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.0021331789587470296,2896,3.427,1.1288888888888888,4.642,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,73518,114.187,-79,2,93640421,0,6376996,76105,144.4,-34,-33,45,147272368,9420697,869,116729,130.0,869,4,1,6,-28,Dias,44,108.17065899794233,69.51596429578576,069-2G,2026-06-13T07:30:47.395Z,0.0,0,2.804
2026-06-13 07:35:45.637000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.10558776424844019,141904,2.797,2.2166666666666663,5.085,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,73847,114.187,-78,2,95776559,0,6400595,77290,144.4,-33,-33,45,145288716,9540614,1329,116123,130.0,1329,4,2,6,-26,,49,107.42661726561163,70.51833890172792,069-2G,2026-06-13T07:36:16.452Z,0.0,0,2.593
2026-06-13 07:41:15.698000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.0021200862535422863,2896,2.03,3.097777777777778,4.353,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,74177,114.187,-79,2,93713056,0,6369071,77454,144.4,-33,-33,46,147337463,9540192,478,116879,130.0,478,4,1,6,-27,,47,108.92889484372841,69.46736507308577,069-2G,2026-06-13T07:41:46.449Z,0.0,0,2.693
2026-06-13 07:46:44.689000+00:00,3,-21,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.0021352742228870018,2896,1.767,2.5566666666666666,4.416,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,74506,114.187,-80,2,95850616,0,6283204,77900,144.4,-33,-33,47,146240704,9458861,1154,116653,130.0,1154,4,1,6,-26,,47,108.53179378532491,70.79329965575108,069-2G,2026-06-13T07:47:15.403Z,0.0,0,2.662
2026-06-13 07:52:09.405000+00:00,36,-56,02:00:00:00:00:00,,WiFi 5 (11ac),motorola moto g(9) play,0,2.0,0.0,0,52.987,8.524444444444446,33.375,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,,,,3,,,,,,,,,,,,,,,,0,,,,0,289.98485043460886,77.25582285771026,<unknown ssid>,2026-06-13T07:52:13.376Z,0.0,0,4.249
2026-06-13 07:52:13.653000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.0023563846992000074,2896,2.587,4.908888888888889,6.9670000000000005,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,74836,114.187,-77,2,93726137,0,6196575,77313,144.4,-33,-34,44,134129962,9528615,738,107936,130.0,738,4,2,6,-27,Dias,44,98.40851002460988,68.89101218166735,069-2G,2026-06-13T07:52:44.617Z,0.0,0,2.966
2026-06-13 07:57:42.861000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.0022710295612138765,2896,1.714,3.5244444444444443,5.873,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,75165,114.187,-80,2,89322492,0,5901590,73901,144.4,-34,-33,46,139542009,9538661,992,110673,130.0,992,4,0,6,-27,Dias,44,101.78244083568599,66.27146511713482,069-2G,2026-06-13T07:58:13.797Z,0.0,0,2.715
2026-06-13 08:03:12.033000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,3,2.0,0.003302554096809234,4344,2.74,1.8966666666666665,4.892,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,75494,114.187,-79,2,96219266,0,6365359,77720,144.4,-34,-33,45,144034767,9314617,2103,115457,130.0,2103,4,2,6,-27,Dias,44,105.17996655556388,72.23421352468466,069-2G,2026-06-13T08:03:42.909Z,0.04769258720930233,21,2.638
2026-06-13 08:08:41.160000+00:00,3,-23,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.0032669494814093728,4344,2.919,2.3222222222222224,5.347,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,75823,114.187,-80,2,97003335,0,6763630,80067,144.4,-34,-34,46,145302117,9270768,736,117002,130.0,736,4,1,48,-27,069-5G,48,106.3507981152019,72.00410434804871,069-2G,2026-06-13T08:09:12.107Z,0.0,0,1.868
2026-06-13 08:14:10.273000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,4,2.0,0.0032874268093470442,4344,3.049,3.575555555555556,5.002,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,76152,114.187,-79,2,93617311,0,6456888,76005,144.4,-35,-34,44,141774477,9120569,951,112433,130.0,951,4,3,6,-27,Dias,46,105.50207165409668,69.38916184263714,069-2G,2026-06-13T08:14:40.964Z,0.048989875425745344,21,2.416
2026-06-13 08:19:39.158000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,4,2.0,0.0021803406752189825,2896,2.956,4.391111111111111,5.776,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,76481,114.187,-80,2,94898403,0,6482413,76885,144.4,-33,-33,47,145114529,9339910,1317,115584,130.0,1317,4,3,48,-28,069-5G,49,106.00299224225812,71.63355742564954,069-2G,2026-06-13T08:20:10.067Z,0.0,0,3.033
2026-06-13 08:25:08.259000+00:00,3,-25,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.002153228370389779,2896,1.561,2.5044444444444447,4.221,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,76810,114.187,-80,2,92493047,0,6275518,75154,144.4,-34,-34,46,146110026,9431134,1046,115026,130.0,1046,4,1,48,-26,069-5G,44,107.04499776204992,68.40132372304456,069-2G,2026-06-13T08:25:39.169Z,0.0,0,3.701
2026-06-13 08:30:37.417000+00:00,3,-23,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,2,2.0,0.0021842696981755616,2896,2.616,1.048888888888889,3.819,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,77139,114.187,-79,2,94791472,0,6558975,78301,144.4,-34,-35,45,145123836,9434374,1204,115495,130.0,1204,4,1,48,-27,069-5G,52,106.55907218416279,70.88702536548145,069-2G,2026-06-13T08:31:08.207Z,0.0,0,2.416
2026-06-13 08:36:06.448000+00:00,3,-22,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.00321685513606764,4344,1.625,2.634444444444444,5.32,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,77468,114.187,-80,2,95730790,0,6536617,77867,144.4,-33,-33,47,147448423,9425083,1051,117847,130.0,1051,4,0,6,-25,Dias,48,107.74217100533444,71.21428374300301,069-2G,2026-06-13T08:36:37.447Z,0.0,0,2.628
2026-06-13 08:38:46.843000+00:00,36,-56,02:00:00:00:00:00,,WiFi 5 (11ac),motorola moto g(9) play,0,2.0,0.0,0,44.0,8.18888888888889,33.831,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,,,,4,,,,,,,,,,,,,,,,0,,,,0,219.1678595931392,81.91189953525165,<unknown ssid>,2026-06-13T08:39:51.133Z,0.0,0,6.185
2026-06-13 08:41:35.631000+00:00,3,-23,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.002172524882011494,2896,2.647,2.4988888888888887,6.038,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,77798,114.187,-77,2,93612207,0,6348986,75960,144.4,-33,-33,44,145117522,9313357,1051,115291,130.0,1051,4,0,48,-28,069-5G,45,106.33252814336922,69.64472631894655,069-2G,2026-06-13T08:42:06.492Z,0.0,0,2.861
2026-06-13 08:47:04.746000+00:00,3,-27,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.002161419462674704,2896,1.71,2.9088888888888884,5.87,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,78127,114.187,-78,2,94782781,0,6508378,78485,144.4,-34,-34,44,146257802,9384103,1022,116715,130.0,1022,4,0,48,-26,069-5G,42,106.91558356640219,70.02598844666817,069-2G,2026-06-13T08:47:35.714Z,0.03186743148502231,21,2.481
2026-06-13 08:52:33.902000+00:00,3,-23,cc:d8:43:b1:ea:4e,160,WiFi 6 (11ax),netprobe-linux,1,2.0,0.002157316141390977,2896,1.719,0.8177777777777776,4.84,65,sala,c0:b5:d7:1a:c1:a1,0,2.4ghz,78456,114.187,-81,2,92086941,0,6399378,75849,144.4,-34,-34,47,145031137,9269205,1220,114746,130.0,1220,4,0,6,-26,Dias,45,106.97900013184093,68.38012928726809,069-2G,2026-06-13T08:53:04.822Z,0.0,0,2.996
